Field Group,Heading Category,Heading,Status,Product Name,Quantity,Units,Value GBP,Actual/Issued Date,Application Area ha,Av Field Unit Price GBP,Crop Group,Field Defined Name,Variety,Year,Quantity per Application Area ha
FH Rockcliffe FGrp,Variable Costs,Fungicides,Completed,Metal (17265),6.909,L,142.33,08/05/2018,19,20.6,Rape Winter,CF9,Rape Winter,2018,0.364
FH Rockcliffe FGrp,Variable Costs,Fungicides,Completed,Monkey (18382),4.832,L,77.17,11/06/2018,4.92,15.97,Wheat Winter,CF13,KWS Lili,2018,0.982
FH Rockcliffe FGrp,Variable Costs,Fungicides,Completed,Monkey (18382),10.368,L,165.57,11/06/2018,11.5,15.97,Wheat Winter,CF14,KWS Kerrin,2018,0.902
FH Rockcliffe FGrp,Variable Costs,Fungicides,Completed,Monkey (18382),3.426,L,54.71,11/06/2018,3.8,15.97,Wheat Winter,CF15,KWS Kerrin,2018,0.902
FH Rockcliffe FGrp,Variable Costs,Fungicides,Completed,Monkey (18382),7.857,L,125.48,11/06/2018,8,15.97,Wheat Winter,CF16.A,KWS Lili,2018,0.982
FH Rockcliffe FGrp,Variable Costs,Fungicides,Completed,Monkey (18382),11.452,L,182.89,11/06/2018,11.66,15.97,Wheat Winter,CF16.B/02,KWS Lili,2018,0.982
FH Rockcliffe FGrp,Variable Costs,Fungicides,Completed,Monkey (18382),15.715,L,250.97,11/06/2018,16,15.97,Wheat Winter,CF18,KWS Lili,2018,0.982
FH Rockcliffe FGrp,Variable Costs,Fungicides,Completed,Monkey (18382),9.93,L,158.58,11/06/2018,10.11,15.97,Wheat Winter,CF2,KWS Lili,2018,0.982
FH Rockcliffe FGrp,Variable Costs,Fungicides,Completed,Monkey (18382),2.948,L,47.08,11/06/2018,3.27,15.97,Wheat Winter,CF25,KWS Kerrin,2018,0.902
FH Rockcliffe FGrp,Variable Costs,Fungicides,Completed,Monkey (18382),3.3,L,52.7,11/06/2018,3.66,15.97,Wheat Winter,CF27,KWS Kerrin,2018,0.902
FH Rockcliffe FGrp,Variable Costs,Fungicides,Completed,Monkey (18382),3.192,L,50.98,11/06/2018,3.25,15.97,Wheat Winter,CF30,KWS Lili,2018,0.982
FH Rockcliffe FGrp,Variable Costs,Fungicides,Completed,Monkey (18382),12.307,L,196.54,11/06/2018,12.53,15.97,Wheat Winter,CF31,KWS Lili,2018,0.982
FH Rockcliffe FGrp,Variable Costs,Fungicides,Completed,Monkey (18382),4.714,L,75.29,11/06/2018,4.8,15.97,Wheat Winter,CF33,KWS Lili,2018,0.982
FH Rockcliffe FGrp,Variable Costs,Fungicides,Completed,Monkey (18382),4.959,L,79.19,11/06/2018,5.5,15.97,Wheat Winter,CF50,KWS Kerrin,2018,0.902
FH Rockcliffe FGrp,Variable Costs,Fungicides,Completed,Mycoguard 720 (18330),3.366,L,26.7,09/05/2018,4.92,7.933,Wheat Winter,CF13,KWS Lili,2018,0.684
FH Rockcliffe FGrp,Variable Costs,Fungicides,Completed,Mycoguard 720 (18330),7.867,L,62.41,09/05/2018,11.5,7.933,Wheat Winter,CF14,KWS Kerrin,2018,0.684
FH Rockcliffe FGrp,Variable Costs,Fungicides,Completed,Mycoguard 720 (18330),2.749,L,21.8,09/05/2018,3.8,7.933,Wheat Winter,CF15,KWS Kerrin,2018,0.723
FH Rockcliffe FGrp,Variable Costs,Fungicides,Completed,Mycoguard 720 (18330),5.086,L,40.35,09/05/2018,8,7.933,Wheat Winter,CF16.A,KWS Lili,2018,0.636
FH Rockcliffe FGrp,Variable Costs,Fungicides,Completed,Mycoguard 720 (18330),7.414,L,58.81,09/05/2018,11.66,7.933,Wheat Winter,CF16.B/02,KWS Lili,2018,0.636
FH Rockcliffe FGrp,Variable Costs,Fungicides,Completed,Mycoguard 720 (18330),2.365,L,18.76,09/05/2018,3.27,7.933,Wheat Winter,CF25,KWS Kerrin,2018,0.723
FH Rockcliffe FGrp,Variable Costs,Fungicides,Completed,Mycoguard 720 (18330),2.504,L,19.86,09/05/2018,3.66,7.933,Wheat Winter,CF27,KWS Kerrin,2018,0.684
FH Rockcliffe FGrp,Variable Costs,Fungicides,Completed,Mycoguard 720 (18330),2.351,L,18.65,09/05/2018,3.25,7.933,Wheat Winter,CF30,KWS Lili,2018,0.723
FH Rockcliffe FGrp,Variable Costs,Fungicides,Completed,Mycoguard 720 (18330),9.063,L,71.9,09/05/2018,12.53,7.933,Wheat Winter,CF31,KWS Lili,2018,0.723
FH Rockcliffe FGrp,Variable Costs,Fungicides,Completed,Mycoguard 720 (18330),3.472,L,27.54,09/05/2018,4.8,7.933,Wheat Winter,CF33,KWS Lili,2018,0.723
FH Rockcliffe FGrp,Variable Costs,Fungicides,Completed,Mycoguard 720 (18330),3.763,L,29.85,09/05/2018,5.5,7.933,Wheat Winter,CF50,KWS Kerrin,2018,0.684
FH Rockcliffe FGrp,Variable Costs,Fungicides,Completed,Mycoguard 720 (18330),5,L,39.66,18/05/2018,10.11,7.933,Wheat Winter,CF2,KWS Lili,2018,0.495
FH Rockcliffe FGrp,Variable Costs,Fungicides,Completed,Nebula XL (15555),5.77,L,67.99,09/05/2018,4.92,19.034,Wheat Winter,CF13,KWS Lili,2018,1.173
FH Rockcliffe FGrp,Variable Costs,Fungicides,Completed,Nebula XL (15555),13.487,L,158.92,09/05/2018,11.5,19.034,Wheat Winter,CF14,KWS Kerrin,2018,1.173
FH Rockcliffe FGrp,Variable Costs,Fungicides,Completed,Nebula XL (15555),4.81,L,56.68,09/05/2018,3.8,19.034,Wheat Winter,CF15,KWS Kerrin,2018,1.266
FH Rockcliffe FGrp,Variable Costs,Fungicides,Completed,Nebula XL (15555),10.173,L,119.87,09/05/2018,8,19.034,Wheat Winter,CF16.A,KWS Lili,2018,1.272
FH Rockcliffe FGrp,Variable Costs,Fungicides,Completed,Nebula XL (15555),14.827,L,174.71,09/05/2018,11.66,19.034,Wheat Winter,CF16.B/02,KWS Lili,2018,1.272
FH Rockcliffe FGrp,Variable Costs,Fungicides,Completed,Nebula XL (15555),4.139,L,48.77,09/05/2018,3.27,19.034,Wheat Winter,CF25,KWS Kerrin,2018,1.266
FH Rockcliffe FGrp,Variable Costs,Fungicides,Completed,Nebula XL (15555),4.292,L,50.58,09/05/2018,3.66,19.034,Wheat Winter,CF27,KWS Kerrin,2018,1.173
FH Rockcliffe FGrp,Variable Costs,Fungicides,Completed,Nebula XL (15555),4.114,L,48.47,09/05/2018,3.25,19.034,Wheat Winter,CF30,KWS Lili,2018,1.266
FH Rockcliffe FGrp,Variable Costs,Fungicides,Completed,Nebula XL (15555),15.861,L,186.89,09/05/2018,12.53,19.034,Wheat Winter,CF31,KWS Lili,2018,1.266
FH Rockcliffe FGrp,Variable Costs,Fungicides,Completed,Nebula XL (15555),6.076,L,71.59,09/05/2018,4.8,19.034,Wheat Winter,CF33,KWS Lili,2018,1.266
FH Rockcliffe FGrp,Variable Costs,Fungicides,Completed,Nebula XL (15555),6.45,L,76,09/05/2018,5.5,19.034,Wheat Winter,CF50,KWS Kerrin,2018,1.173
FH Rockcliffe FGrp,Variable Costs,Fungicides,Completed,Nebula XL (15555),25,L,294.57,03/06/2018,16,19.034,Wheat Winter,CF18,KWS Lili,2018,1.563
FH Rockcliffe FGrp,Variable Costs,Fungicides,Completed,Nebula XL (15555),15,L,176.74,03/06/2018,10.11,19.034,Wheat Winter,CF2,KWS Lili,2018,1.484
FH Rockcliffe FGrp,Variable Costs,Fungicides,Completed,Priaxor EC (17371),3.859,L,138.54,01/06/2018,4.92,35.902,Wheat Winter,CF13,KWS Lili,2018,0.784
FH Rockcliffe FGrp,Variable Costs,Fungicides,Completed,Priaxor EC (17371),9.331,L,335,01/06/2018,11.5,35.902,Wheat Winter,CF14,KWS Kerrin,2018,0.811
FH Rockcliffe FGrp,Variable Costs,Fungicides,Completed,Priaxor EC (17371),3.083,L,110.7,01/06/2018,3.8,35.902,Wheat Winter,CF15,KWS Kerrin,2018,0.811
FH Rockcliffe FGrp,Variable Costs,Fungicides,Completed,Priaxor EC (17371),7.121,L,255.66,01/06/2018,8,35.902,Wheat Winter,CF16.A,KWS Lili,2018,0.89
FH Rockcliffe FGrp,Variable Costs,Fungicides,Completed,Priaxor EC (17371),10.379,L,372.62,01/06/2018,11.66,35.902,Wheat Winter,CF16.B/02,KWS Lili,2018,0.89
FH Rockcliffe FGrp,Variable Costs,Fungicides,Completed,Priaxor EC (17371),2.653,L,95.26,01/06/2018,3.27,35.902,Wheat Winter,CF25,KWS Kerrin,2018,0.811
FH Rockcliffe FGrp,Variable Costs,Fungicides,Completed,Priaxor EC (17371),2.97,L,106.62,01/06/2018,3.66,35.902,Wheat Winter,CF27,KWS Kerrin,2018,0.811
FH Rockcliffe FGrp,Variable Costs,Fungicides,Completed,Priaxor EC (17371),2.549,L,91.51,01/06/2018,3.25,35.902,Wheat Winter,CF30,KWS Lili,2018,0.784
FH Rockcliffe FGrp,Variable Costs,Fungicides,Completed,Priaxor EC (17371),9.827,L,352.83,01/06/2018,12.53,35.902,Wheat Winter,CF31,KWS Lili,2018,0.784
FH Rockcliffe FGrp,Variable Costs,Fungicides,Completed,Priaxor EC (17371),3.765,L,135.16,01/06/2018,4.8,35.902,Wheat Winter,CF33,KWS Lili,2018,0.784
FH Rockcliffe FGrp,Variable Costs,Fungicides,Completed,Priaxor EC (17371),4.463,L,160.22,01/06/2018,5.5,35.902,Wheat Winter,CF50,KWS Kerrin,2018,0.811
FH Rockcliffe FGrp,Variable Costs,Fungicides,Completed,Proline 275 (14790),5,L,226.5,07/04/2018,13,45.3,Rape Winter,CF52,Rape Winter,2018,0.385
FH Rockcliffe FGrp,Variable Costs,Fungicides,Completed,Proline 275 (14790),3.069,L,139.05,07/04/2018,8.5,45.3,Rape Winter,CF8,Rape Winter,2018,0.361
FH Rockcliffe FGrp,Variable Costs,Fungicides,Completed,Proline 275 (14790),6.931,L,313.95,07/04/2018,19,45.3,Rape Winter,CF9,Rape Winter,2018,0.365
FH Rockcliffe FGrp,Variable Costs,Fungicides,Completed,Proline 275 (14790),5,L,226.5,08/05/2018,13,45.3,Rape Winter,CF52,Rape Winter,2018,0.385
FH Rockcliffe FGrp,Variable Costs,Fungicides,Completed,Recital (17909),6.182,L,119.59,08/05/2018,8.5,38,Rape Winter,CF8,Rape Winter,2018,0.727
FH Rockcliffe FGrp,Variable Costs,Fungicides,Completed,Recital (17909),13.818,L,267.32,08/05/2018,19,38,Rape Winter,CF9,Rape Winter,2018,0.727
FH Rockcliffe FGrp,Variable Costs,Fungicides,Completed,Recital (17909),8,L,154.76,18/05/2018,13,38,Rape Winter,CF52,Rape Winter,2018,0.615
,,SUB TOTALS FOR Fungicides,,,,,15954.42,,,,,,,,
FH Rockcliffe FGrp,Variable Costs,Growth Regulators,Completed,Agrovista 3 See 750 (15975),15.361,L,29.53,16/04/2018,9.1,1.922,Barley Winter,CF11,Barley Winter,2018,1.688
FH Rockcliffe FGrp,Variable Costs,Growth Regulators,Completed,Agrovista 3 See 750 (15975),5.317,L,10.22,16/04/2018,3.15,1.922,Barley Winter,CF21,Barley Winter,2018,1.688
FH Rockcliffe FGrp,Variable Costs,Growth Regulators,Completed,Agrovista 3 See 750 (15975),4.321,L,8.31,16/04/2018,2.56,1.922,Barley Winter,CF24,Barley Winter,2018,1.688
FH Rockcliffe FGrp,Variable Costs,Growth Regulators,Completed,Agrovista 3 See 750 (15975),6.948,L,13.36,16/04/2018,3.93,1.922,Barley Winter,CF34,Barley Winter,2018,1.768
FH Rockcliffe FGrp,Variable Costs,Growth Regulators,Completed,Agrovista 3 See 750 (15975),5.994,L,11.52,16/04/2018,3.39,1.922,Barley Winter,CF35,Barley Winter,2018,1.768
FH Rockcliffe FGrp,Variable Costs,Growth Regulators,Completed,Agrovista 3 See 750 (15975),12.058,L,23.18,16/04/2018,6.82,1.922,Barley Winter,CF43,Barley Winter,2018,1.768
FH Rockcliffe FGrp,Variable Costs,Growth Regulators,Completed,Agrovista 3 See 750 (15975),7.694,L,14.79,09/05/2018,4.92,1.922,Wheat Winter,CF13,KWS Lili,2018,1.564
FH Rockcliffe FGrp,Variable Costs,Growth Regulators,Completed,Agrovista 3 See 750 (15975),17.983,L,34.57,09/05/2018,11.5,1.922,Wheat Winter,CF14,KWS Kerrin,2018,1.564
FH Rockcliffe FGrp,Variable Costs,Growth Regulators,Completed,Agrovista 3 See 750 (15975),5.497,L,10.57,09/05/2018,3.8,1.922,Wheat Winter,CF15,KWS Kerrin,2018,1.447
FH Rockcliffe FGrp,Variable Costs,Growth Regulators,Completed,Agrovista 3 See 750 (15975),12.208,L,23.47,09/05/2018,8,1.922,Wheat Winter,CF16.A,KWS Lili,2018,1.526
FH Rockcliffe FGrp,Variable Costs,Growth Regulators,Completed,Agrovista 3 See 750 (15975),17.792,L,34.2,09/05/2018,11.66,1.922,Wheat Winter,CF16.B/02,KWS Lili,2018,1.526
FH Rockcliffe FGrp,Variable Costs,Growth Regulators,Completed,Agrovista 3 See 750 (15975),4.731,L,9.09,09/05/2018,3.27,1.922,Wheat Winter,CF25,KWS Kerrin,2018,1.447
FH Rockcliffe FGrp,Variable Costs,Growth Regulators,Completed,Agrovista 3 See 750 (15975),5.723,L,11,09/05/2018,3.66,1.922,Wheat Winter,CF27,KWS Kerrin,2018,1.564
FH Rockcliffe FGrp,Variable Costs,Growth Regulators,Completed,Agrovista 3 See 750 (15975),4.702,L,9.04,09/05/2018,3.25,1.922,Wheat Winter,CF30,KWS Lili,2018,1.447
FH Rockcliffe FGrp,Variable Costs,Growth Regulators,Completed,Agrovista 3 See 750 (15975),18.127,L,34.85,09/05/2018,12.53,1.922,Wheat Winter,CF31,KWS Lili,2018,1.447
FH Rockcliffe FGrp,Variable Costs,Growth Regulators,Completed,Agrovista 3 See 750 (15975),6.944,L,13.35,09/05/2018,4.8,1.922,Wheat Winter,CF33,KWS Lili,2018,1.447
FH Rockcliffe FGrp,Variable Costs,Growth Regulators,Completed,Agrovista 3 See 750 (15975),8.6,L,16.53,09/05/2018,5.5,1.922,Wheat Winter,CF50,KWS Kerrin,2018,1.564
FH Rockcliffe FGrp,Variable Costs,Growth Regulators,Completed,Agrovista 3 See 750 (15975),10,L,19.22,18/05/2018,10.11,1.922,Wheat Winter,CF2,KWS Lili,2018,0.989
FH Rockcliffe FGrp,Variable Costs,Growth Regulators,Completed,Canopy (16314),1.5,L,26.37,01/04/2018,3.27,15.822,Wheat Winter,CF25,KWS Kerrin,2018,0.459
FH Rockcliffe FGrp,Variable Costs,Growth Regulators,Completed,Canopy (16314),2.441,L,42.91,14/04/2018,4.92,15.822,Wheat Winter,CF13,KWS Lili,2018,0.496
FH Rockcliffe FGrp,Variable Costs,Growth Regulators,Completed,Canopy (16314),5.706,L,100.3,14/04/2018,11.5,15.822,Wheat Winter,CF14,KWS Kerrin,2018,0.496
FH Rockcliffe FGrp,Variable Costs,Growth Regulators,Completed,Canopy (16314),1.886,L,33.14,14/04/2018,3.8,15.822,Wheat Winter,CF15,KWS Kerrin,2018,0.496
FH Rockcliffe FGrp,Variable Costs,Growth Regulators,Completed,Canopy (16314),3.97,L,69.78,14/04/2018,8,15.822,Wheat Winter,CF16.A,KWS Lili,2018,0.496
FH Rockcliffe FGrp,Variable Costs,Growth Regulators,Completed,Canopy (16314),5.786,L,101.7,14/04/2018,11.66,15.822,Wheat Winter,CF16.B/02,KWS Lili,2018,0.496
FH Rockcliffe FGrp,Variable Costs,Growth Regulators,Completed,Canopy (16314),1.798,L,31.61,14/04/2018,3.66,15.822,Wheat Winter,CF27,KWS Kerrin,2018,0.491
FH Rockcliffe FGrp,Variable Costs,Growth Regulators,Completed,Canopy (16314),1.613,L,28.35,14/04/2018,3.25,15.822,Wheat Winter,CF30,KWS Lili,2018,0.496
FH Rockcliffe FGrp,Variable Costs,Growth Regulators,Completed,Canopy (16314),6.217,L,109.29,14/04/2018,12.53,15.822,Wheat Winter,CF31,KWS Lili,2018,0.496
FH Rockcliffe FGrp,Variable Costs,Growth Regulators,Completed,Canopy (16314),2.382,L,41.87,14/04/2018,4.8,15.822,Wheat Winter,CF33,KWS Lili,2018,0.496
FH Rockcliffe FGrp,Variable Costs,Growth Regulators,Completed,Canopy (16314),2.702,L,47.49,14/04/2018,5.5,15.822,Wheat Winter,CF50,KWS Kerrin,2018,0.491
FH Rockcliffe FGrp,Variable Costs,Growth Regulators,Completed,Canopy (16314),1.843,L,32.4,16/04/2018,9.1,15.822,Barley Winter,CF11,Barley Winter,2018,0.203
FH Rockcliffe FGrp,Variable Costs,Growth Regulators,Completed,Canopy (16314),0.638,L,11.22,16/04/2018,3.15,15.822,Barley Winter,CF21,Barley Winter,2018,0.203
FH Rockcliffe FGrp,Variable Costs,Growth Regulators,Completed,Canopy (16314),0.519,L,9.12,16/04/2018,2.56,15.822,Barley Winter,CF24,Barley Winter,2018,0.203
FH Rockcliffe FGrp,Variable Costs,Growth Regulators,Completed,Canopy (16314),0.834,L,14.66,16/04/2018,3.93,15.822,Barley Winter,CF34,Barley Winter,2018,0.212
FH Rockcliffe FGrp,Variable Costs,Growth Regulators,Completed,Canopy (16314),0.719,L,12.64,16/04/2018,3.39,15.822,Barley Winter,CF35,Barley Winter,2018,0.212
FH Rockcliffe FGrp,Variable Costs,Growth Regulators,Completed,Canopy (16314),1.447,L,25.43,16/04/2018,6.82,15.822,Barley Winter,CF43,Barley Winter,2018,0.212
FH Rockcliffe FGrp,Variable Costs,Growth Regulators,Completed,Canopy (16314),8,L,140.62,09/05/2018,16,15.822,Wheat Winter,CF18,KWS Lili,2018,0.5
FH Rockcliffe FGrp,Variable Costs,Growth Regulators,Completed,Optimus (18817),0.481,L,16.53,09/05/2018,4.92,34.37,Wheat Winter,CF13,KWS Lili,2018,0.098
FH Rockcliffe FGrp,Variable Costs,Growth Regulators,Completed,Optimus (18817),1.124,L,38.63,09/05/2018,11.5,34.37,Wheat Winter,CF14,KWS Kerrin,2018,0.098
FH Rockcliffe FGrp,Variable Costs,Growth Regulators,Completed,Optimus (18817),0.412,L,14.17,09/05/2018,3.8,34.37,Wheat Winter,CF15,KWS Kerrin,2018,0.108
FH Rockcliffe FGrp,Variable Costs,Growth Regulators,Completed,Optimus (18817),0.814,L,27.97,09/05/2018,8,34.37,Wheat Winter,CF16.A,KWS Lili,2018,0.102
FH Rockcliffe FGrp,Variable Costs,Growth Regulators,Completed,Optimus (18817),1.186,L,40.77,09/05/2018,11.66,34.37,Wheat Winter,CF16.B/02,KWS Lili,2018,0.102
FH Rockcliffe FGrp,Variable Costs,Growth Regulators,Completed,Optimus (18817),0.355,L,12.19,09/05/2018,3.27,34.37,Wheat Winter,CF25,KWS Kerrin,2018,0.108
FH Rockcliffe FGrp,Variable Costs,Growth Regulators,Completed,Optimus (18817),0.358,L,12.29,09/05/2018,3.66,34.37,Wheat Winter,CF27,KWS Kerrin,2018,0.098
FH Rockcliffe FGrp,Variable Costs,Growth Regulators,Completed,Optimus (18817),0.353,L,12.12,09/05/2018,3.25,34.37,Wheat Winter,CF30,KWS Lili,2018,0.108
FH Rockcliffe FGrp,Variable Costs,Growth Regulators,Completed,Optimus (18817),1.359,L,46.73,09/05/2018,12.53,34.37,Wheat Winter,CF31,KWS Lili,2018,0.108
FH Rockcliffe FGrp,Variable Costs,Growth Regulators,Completed,Optimus (18817),0.521,L,17.9,09/05/2018,4.8,34.37,Wheat Winter,CF33,KWS Lili,2018,0.108
FH Rockcliffe FGrp,Variable Costs,Growth Regulators,Completed,Optimus (18817),0.538,L,18.47,09/05/2018,5.5,34.37,Wheat Winter,CF50,KWS Kerrin,2018,0.098
,,SUB TOTALS FOR Growth Regulators,,,,,1463.49,,,,,,,,
FH Rockcliffe FGrp,Variable Costs,Herbicides,Completed,Ally Max SX (18768),153.432,g,66.67,14/04/2018,3.66,0.435,Wheat Winter,CF27,KWS Kerrin,2018,41.921
FH Rockcliffe FGrp,Variable Costs,Herbicides,Completed,Ally Max SX (18768),230.568,g,100.19,14/04/2018,5.5,0.435,Wheat Winter,CF50,KWS Kerrin,2018,41.921
FH Rockcliffe FGrp,Variable Costs,Herbicides,Completed,Ally Max SX (18768),365,g,158.6,18/05/2018,8.8,0.435,Barley Spring,CF1,Barley Spring,2018,41.477
FH Rockcliffe FGrp,Variable Costs,Herbicides,Completed,Anthem (15761),11.321,L,47.47,26/10/2017,12,4.193,Wheat Winter,CF14,KWS Kerrin,2018,0.943
FH Rockcliffe FGrp,Variable Costs,Herbicides,Completed,Anthem (15761),3.679,L,15.43,26/10/2017,3.9,4.193,Wheat Winter,CF15,KWS Kerrin,2018,0.943
FH Rockcliffe FGrp,Variable Costs,Herbicides,Completed,Axial (12521),2.458,L,207.93,16/04/2018,9.1,84.6,Barley Winter,CF11,Barley Winter,2018,0.27
FH Rockcliffe FGrp,Variable Costs,Herbicides,Completed,Axial (12521),0.851,L,71.98,16/04/2018,3.15,84.6,Barley Winter,CF21,Barley Winter,2018,0.27
FH Rockcliffe FGrp,Variable Costs,Herbicides,Completed,Axial (12521),0.691,L,58.49,16/04/2018,2.56,84.6,Barley Winter,CF24,Barley Winter,2018,0.27
FH Rockcliffe FGrp,Variable Costs,Herbicides,Completed,Axial (12521),3.581,L,302.94,09/05/2018,8,84.6,Wheat Winter,CF16.A,KWS Lili,2018,0.448
FH Rockcliffe FGrp,Variable Costs,Herbicides,Completed,Axial (12521),5.219,L,441.54,09/05/2018,11.66,84.6,Wheat Winter,CF16.B/02,KWS Lili,2018,0.448
FH Rockcliffe FGrp,Variable Costs,Herbicides,Completed,Axial (12521),7.2,L,609.12,09/05/2018,16,84.6,Wheat Winter,CF18,KWS Lili,2018,0.45
FH Rockcliffe FGrp,Variable Costs,Herbicides,Completed,Axial (12521),1.984,L,167.87,18/05/2018,4.2,84.6,Barley Spring,CF16.C/03,Barley Spring,2018,0.472
FH Rockcliffe FGrp,Variable Costs,Herbicides,Completed,Axial (12521),2.362,L,199.84,18/05/2018,5,84.6,Barley Spring,CF28,Barley Spring,2018,0.472
FH Rockcliffe FGrp,Variable Costs,Herbicides,Completed,Axial (12521),1.654,L,139.89,18/05/2018,3.5,84.6,Barley Spring,CF29,Barley Spring,2018,0.472
FH Rockcliffe FGrp,Variable Costs,Herbicides,Completed,Axial (12521),3,L,253.8,03/06/2018,6.7,84.6,Barley Spring,CF5,Barley Spring,2018,0.448
FH Rockcliffe FGrp,Variable Costs,Herbicides,Completed,Banastar (16834),15.455,L,356.85,20/09/2017,8.5,23.09,Rape Winter,CF8,Rape Winter,2018,1.818
FH Rockcliffe FGrp,Variable Costs,Herbicides,Completed,Banastar (16834),34.545,L,797.65,20/09/2017,19,23.09,Rape Winter,CF9,Rape Winter,2018,1.818
FH Rockcliffe FGrp,Variable Costs,Herbicides,Completed,Betanal Maxx Pro (15086),4.567,L,89.59,18/05/2018,4.5,19.532,Sugar Beet,CF10,Sugar Beet,2018,1.015
FH Rockcliffe FGrp,Variable Costs,Herbicides,Completed,Betanal Maxx Pro (15086),9.523,L,186.79,18/05/2018,7.78,19.532,Sugar Beet,CF17,Sugar Beet,2018,1.224
FH Rockcliffe FGrp,Variable Costs,Herbicides,Completed,Betanal Maxx Pro (15086),10.037,L,196.88,18/05/2018,8.2,19.532,Sugar Beet,CF26,Sugar Beet,2018,1.224
FH Rockcliffe FGrp,Variable Costs,Herbicides,Completed,Betanal Maxx Pro (15086),4.06,L,79.63,18/05/2018,4,19.532,Sugar Beet,CF3,Sugar Beet,2018,1.015
FH Rockcliffe FGrp,Variable Costs,Herbicides,Completed,Betanal Maxx Pro (15086),4.567,L,89.59,18/05/2018,4.5,19.532,Sugar Beet,CF4,Sugar Beet,2018,1.015
FH Rockcliffe FGrp,Variable Costs,Herbicides,Completed,Betanal Maxx Pro (15086),20.441,L,400.96,18/05/2018,16.7,19.532,Sugar Beet,CF44,Sugar Beet,2018,1.224
FH Rockcliffe FGrp,Variable Costs,Herbicides,Completed,Betanal Maxx Pro (15086),3.806,L,74.66,18/05/2018,3.75,19.532,Sugar Beet,CF7,Sugar Beet,2018,1.015
FH Rockcliffe FGrp,Variable Costs,Herbicides,Completed,Betanal Maxx Pro (15086),5.373,L,105.4,01/06/2018,4.5,19.532,Sugar Beet,CF10,Sugar Beet,2018,1.194
FH Rockcliffe FGrp,Variable Costs,Herbicides,Completed,Betanal Maxx Pro (15086),10,L,196.16,01/06/2018,7.78,19.532,Sugar Beet,CF17,Sugar Beet,2018,1.285
FH Rockcliffe FGrp,Variable Costs,Herbicides,Completed,Betanal Maxx Pro (15086),9.88,L,193.79,01/06/2018,8.2,19.532,Sugar Beet,CF26,Sugar Beet,2018,1.205
FH Rockcliffe FGrp,Variable Costs,Herbicides,Completed,Betanal Maxx Pro (15086),4.776,L,93.69,01/06/2018,4,19.532,Sugar Beet,CF3,Sugar Beet,2018,1.194
FH Rockcliffe FGrp,Variable Costs,Herbicides,Completed,Betanal Maxx Pro (15086),5.373,L,105.4,01/06/2018,4.5,19.532,Sugar Beet,CF4,Sugar Beet,2018,1.194
FH Rockcliffe FGrp,Variable Costs,Herbicides,Completed,Betanal Maxx Pro (15086),20.12,L,394.68,01/06/2018,16.7,19.532,Sugar Beet,CF44,Sugar Beet,2018,1.205
FH Rockcliffe FGrp,Variable Costs,Herbicides,Completed,Betanal Maxx Pro (15086),4.478,L,87.83,01/06/2018,3.75,19.532,Sugar Beet,CF7,Sugar Beet,2018,1.194
FH Rockcliffe FGrp,Variable Costs,Herbicides,Completed,Centurion Max (17911),4.364,L,94.39,09/06/2018,4.5,21.63,Sugar Beet,CF10,Sugar Beet,2018,0.97
FH Rockcliffe FGrp,Variable Costs,Herbicides,Completed,Centurion Max (17911),3.636,L,78.65,09/06/2018,3.75,21.63,Sugar Beet,CF7,Sugar Beet,2018,0.97
FH Rockcliffe FGrp,Variable Costs,Herbicides,Completed,Cirrus Cs (18721),3,L,249.71,27/08/2017,13,83.237,Rape Winter,CF52,Rape Winter,2018,0.231
FH Rockcliffe FGrp,Variable Costs,Herbicides,Completed,Cirrus Cs (18721),2.009,L,167.23,27/08/2017,8.5,83.237,Rape Winter,CF8,Rape Winter,2018,0.236
FH Rockcliffe FGrp,Variable Costs,Herbicides,Completed,Cirrus Cs (18721),4.491,L,373.81,27/08/2017,19,83.237,Rape Winter,CF9,Rape Winter,2018,0.236
FH Rockcliffe FGrp,Variable Costs,Herbicides,Completed,Clayton Maximus (12543),10,L,195.9,20/09/2017,13,19.59,Rape Winter,CF52,Rape Winter,2018,0.769
FH Rockcliffe FGrp,Variable Costs,Herbicides,Completed,Clayton Maximus (12543),6.182,L,121.1,20/09/2017,8.5,19.59,Rape Winter,CF8,Rape Winter,2018,0.727
FH Rockcliffe FGrp,Variable Costs,Herbicides,Completed,Clayton Maximus (12543),13.818,L,270.7,20/09/2017,19,19.59,Rape Winter,CF9,Rape Winter,2018,0.727
FH Rockcliffe FGrp,Variable Costs,Herbicides,Completed,Debut (18766),0.081,kg,78.01,01/06/2018,4.5,683.195,Sugar Beet,CF10,Sugar Beet,2018,0.018
FH Rockcliffe FGrp,Variable Costs,Herbicides,Completed,Debut (18766),0.072,kg,69.34,01/06/2018,4,683.195,Sugar Beet,CF3,Sugar Beet,2018,0.018
FH Rockcliffe FGrp,Variable Costs,Herbicides,Completed,Debut (18766),0.081,kg,78.01,01/06/2018,4.5,683.195,Sugar Beet,CF4,Sugar Beet,2018,0.018
FH Rockcliffe FGrp,Variable Costs,Herbicides,Completed,Debut (18766),0.067,kg,65.01,01/06/2018,3.75,683.195,Sugar Beet,CF7,Sugar Beet,2018,0.018
