Field Group,Heading Category,Heading,Status,Product Name,Quantity,Units,Value GBP,Actual/Issued Date,Application Area ha,Av Field Unit Price GBP,Crop Group,Field Defined Name,Variety,Year,Quantity per Application Area ha
FH Rockcliffe FGrp,Variable Costs,Fungicides,Completed,FIELDER SE (15120),3.12,L,46.51,30/04/2019,4.7,14.976,Barley Spring,CF28.B/02,Barley Spring,2019,0.664
FH Rockcliffe FGrp,Variable Costs,Fungicides,Completed,FIELDER SE (15120),2.098,L,31.27,30/04/2019,3.16,14.976,Barley Spring,CF29,Barley Spring,2019,0.664
FH Rockcliffe FGrp,Variable Costs,Fungicides,Completed,FIELDER SE (15120),10.024,L,149.44,30/04/2019,15.1,14.976,Barley Spring,CF44,Barley Spring,2019,0.664
FH Rockcliffe FGrp,Variable Costs,Fungicides,Completed,FIELDER SE (15120),1.328,L,19.79,30/04/2019,2,14.976,Barley Spring,CF5.B/02,Barley Spring,2019,0.664
FH Rockcliffe FGrp,Variable Costs,Fungicides,Completed,FIELDER SE (15120),5.79,L,86.32,01/05/2019,7.3,14.976,Wheat Winter,CF17,Wheat 1st Year,2019,0.793
FH Rockcliffe FGrp,Variable Costs,Fungicides,Completed,FIELDER SE (15120),6.584,L,98.15,01/05/2019,8.3,14.976,Wheat Winter,CF8,Wheat 1st Year,2019,0.793
FH Rockcliffe FGrp,Variable Costs,Fungicides,Completed,FIELDER SE (15120),15.126,L,225.5,01/05/2019,19.07,14.976,Wheat Winter,CF9,Wheat 1st Year,2019,0.793
FH Rockcliffe FGrp,Variable Costs,Fungicides,Completed,Frelizon (16218),6.16,L,175.57,19/11/2018,9.55,28.5,Rape Winter,CF16.A,Rape Winter,2019,0.645
FH Rockcliffe FGrp,Variable Costs,Fungicides,Completed,Frelizon (16218),10.037,L,286.06,19/11/2018,15.56,28.5,Rape Winter,CF18,Rape Winter,2019,0.645
FH Rockcliffe FGrp,Variable Costs,Fungicides,Completed,Frelizon (16218),2.019,L,57.54,19/11/2018,3.13,28.5,Rape Winter,CF21,Rape Winter,2019,0.645
FH Rockcliffe FGrp,Variable Costs,Fungicides,Completed,Frelizon (16218),4.283,L,122.07,19/11/2018,6.64,28.5,Rape Winter,CF43,Rape Winter,2019,0.645
FH Rockcliffe FGrp,Variable Costs,Fungicides,Completed,Jaunt (12350),5.818,L,267.62,11/04/2019,8.3,46,Barley Winter,CF42,Barley Winter,2019,0.701
FH Rockcliffe FGrp,Variable Costs,Fungicides,Completed,Jaunt (12350),5.369,L,246.98,11/04/2019,7.66,46,Barley Winter,CF53.B/02,Barley Winter,2019,0.701
FH Rockcliffe FGrp,Variable Costs,Fungicides,Completed,Jaunt (12350),4.766,L,219.25,11/04/2019,6.8,46,Barley Winter,CF54.B/02,Barley Winter,2019,0.701
FH Rockcliffe FGrp,Variable Costs,Fungicides,Completed,Jaunt (12350),12.547,L,577.15,11/04/2019,17.9,46,Barley Winter,CF55,Barley Winter,2019,0.701
FH Rockcliffe FGrp,Variable Costs,Fungicides,Completed,Jaunt (12350),2.045,L,91.02,30/04/2019,4.2,46,Barley Spring,CF10,Barley Spring,2019,0.487
FH Rockcliffe FGrp,Variable Costs,Fungicides,Completed,Jaunt (12350),6.28,L,279.56,30/04/2019,12.9,46,Barley Spring,CF16.B/02,Barley Spring,2019,0.487
FH Rockcliffe FGrp,Variable Costs,Fungicides,Completed,Jaunt (12350),0,L,0,30/04/2019,0,0,Barley Spring,CF16.C/03,Barley Spring,2019,0
FH Rockcliffe FGrp,Variable Costs,Fungicides,Completed,Jaunt (12350),3.164,L,140.86,30/04/2019,6.5,46,Barley Spring,CF2.B/02,Barley Spring,2019,0.487
FH Rockcliffe FGrp,Variable Costs,Fungicides,Completed,Jaunt (12350),3.86,L,171.85,30/04/2019,7.93,46,Barley Spring,CF26,Barley Spring,2019,0.487
FH Rockcliffe FGrp,Variable Costs,Fungicides,Completed,Jaunt (12350),2.288,L,101.85,30/04/2019,4.7,46,Barley Spring,CF28.B/02,Barley Spring,2019,0.487
FH Rockcliffe FGrp,Variable Costs,Fungicides,Completed,Jaunt (12350),1.538,L,68.48,30/04/2019,3.16,46,Barley Spring,CF29,Barley Spring,2019,0.487
FH Rockcliffe FGrp,Variable Costs,Fungicides,Completed,Jaunt (12350),7.351,L,327.23,30/04/2019,15.1,46,Barley Spring,CF44,Barley Spring,2019,0.487
FH Rockcliffe FGrp,Variable Costs,Fungicides,Completed,Jaunt (12350),0.974,L,43.34,30/04/2019,2,46,Barley Spring,CF5.B/02,Barley Spring,2019,0.487
FH Rockcliffe FGrp,Variable Costs,Fungicides,Completed,Jaunt (12350),4.558,L,202.92,30/04/2019,8.3,46,Barley Winter,CF42,Barley Winter,2019,0.549
FH Rockcliffe FGrp,Variable Costs,Fungicides,Completed,Jaunt (12350),4.207,L,187.28,30/04/2019,7.66,46,Barley Winter,CF53.B/02,Barley Winter,2019,0.549
FH Rockcliffe FGrp,Variable Costs,Fungicides,Completed,Jaunt (12350),3.735,L,166.25,30/04/2019,6.8,46,Barley Winter,CF54.B/02,Barley Winter,2019,0.549
FH Rockcliffe FGrp,Variable Costs,Fungicides,Completed,Jaunt (12350),10,L,445.16,30/04/2019,17.9,46,Barley Winter,CF55,Barley Winter,2019,0.559
FH Rockcliffe FGrp,Variable Costs,Fungicides,Completed,Jaunt (12350),2.23,L,99.29,28/05/2019,4.2,46,Barley Spring,CF10,Barley Spring,2019,0.531
FH Rockcliffe FGrp,Variable Costs,Fungicides,Completed,Jaunt (12350),6.851,L,304.97,28/05/2019,12.9,46,Barley Spring,CF16.B/02,Barley Spring,2019,0.531
FH Rockcliffe FGrp,Variable Costs,Fungicides,Completed,Jaunt (12350),0,L,0,28/05/2019,0,0,Barley Spring,CF16.C/03,Barley Spring,2019,0
FH Rockcliffe FGrp,Variable Costs,Fungicides,Completed,Jaunt (12350),3.452,L,153.67,28/05/2019,6.5,46,Barley Spring,CF2.B/02,Barley Spring,2019,0.531
FH Rockcliffe FGrp,Variable Costs,Fungicides,Completed,Jaunt (12350),4.211,L,187.47,28/05/2019,7.93,46,Barley Spring,CF26,Barley Spring,2019,0.531
FH Rockcliffe FGrp,Variable Costs,Fungicides,Completed,Jaunt (12350),2.496,L,111.11,28/05/2019,4.7,46,Barley Spring,CF28.B/02,Barley Spring,2019,0.531
FH Rockcliffe FGrp,Variable Costs,Fungicides,Completed,Jaunt (12350),1.678,L,74.71,28/05/2019,3.16,46,Barley Spring,CF29,Barley Spring,2019,0.531
FH Rockcliffe FGrp,Variable Costs,Fungicides,Completed,Jaunt (12350),8.019,L,356.98,28/05/2019,15.1,46,Barley Spring,CF44,Barley Spring,2019,0.531
FH Rockcliffe FGrp,Variable Costs,Fungicides,Completed,Jaunt (12350),1.062,L,47.28,28/05/2019,2,46,Barley Spring,CF5.B/02,Barley Spring,2019,0.531
FH Rockcliffe FGrp,Variable Costs,Fungicides,Completed,Monkey (18382),7.178,L,114.63,20/06/2019,7.3,15.97,Wheat Winter,CF17,Wheat 1st Year,2019,0.983
FH Rockcliffe FGrp,Variable Costs,Fungicides,Completed,Monkey (18382),4.72,L,75.37,20/06/2019,4.8,15.97,Wheat Winter,CF3,Wheat 1st Year,2019,0.983
FH Rockcliffe FGrp,Variable Costs,Fungicides,Completed,Monkey (18382),4.13,L,65.95,20/06/2019,4.2,15.97,Wheat Winter,CF4,Wheat 1st Year,2019,0.983
FH Rockcliffe FGrp,Variable Costs,Fungicides,Completed,Monkey (18382),13.373,L,213.56,20/06/2019,13.6,15.97,Wheat Winter,CF52,Wheat 1st Year,2019,0.983
FH Rockcliffe FGrp,Variable Costs,Fungicides,Completed,Monkey (18382),3.687,L,58.89,20/06/2019,3.75,15.97,Wheat Winter,CF7,Wheat 1st Year,2019,0.983
FH Rockcliffe FGrp,Variable Costs,Fungicides,Completed,Monkey (18382),8.161,L,130.34,20/06/2019,8.3,15.97,Wheat Winter,CF8,Wheat 1st Year,2019,0.983
FH Rockcliffe FGrp,Variable Costs,Fungicides,Completed,Monkey (18382),18.751,L,299.46,20/06/2019,19.07,15.97,Wheat Winter,CF9,Wheat 1st Year,2019,0.983
FH Rockcliffe FGrp,Variable Costs,Fungicides,Completed,Mycoguard 720 (18330),6.382,L,52.28,30/04/2019,8.3,8.191,Barley Winter,CF42,Barley Winter,2019,0.769
FH Rockcliffe FGrp,Variable Costs,Fungicides,Completed,Mycoguard 720 (18330),5.89,L,48.25,30/04/2019,7.66,8.191,Barley Winter,CF53.B/02,Barley Winter,2019,0.769
FH Rockcliffe FGrp,Variable Costs,Fungicides,Completed,Mycoguard 720 (18330),5.228,L,42.83,30/04/2019,6.8,8.191,Barley Winter,CF54.B/02,Barley Winter,2019,0.769
FH Rockcliffe FGrp,Variable Costs,Fungicides,Completed,Mycoguard 720 (18330),12.5,L,102.39,30/04/2019,17.9,8.191,Barley Winter,CF55,Barley Winter,2019,0.698
FH Rockcliffe FGrp,Variable Costs,Fungicides,Completed,Mycoguard 720 (18330),2.974,L,24.36,28/05/2019,4.2,8.191,Barley Spring,CF10,Barley Spring,2019,0.708
FH Rockcliffe FGrp,Variable Costs,Fungicides,Completed,Mycoguard 720 (18330),9.134,L,74.82,28/05/2019,12.9,8.191,Barley Spring,CF16.B/02,Barley Spring,2019,0.708
FH Rockcliffe FGrp,Variable Costs,Fungicides,Completed,Mycoguard 720 (18330),0,L,0,28/05/2019,0,0,Barley Spring,CF16.C/03,Barley Spring,2019,0
FH Rockcliffe FGrp,Variable Costs,Fungicides,Completed,Mycoguard 720 (18330),4.603,L,37.7,28/05/2019,6.5,8.191,Barley Spring,CF2.B/02,Barley Spring,2019,0.708
FH Rockcliffe FGrp,Variable Costs,Fungicides,Completed,Mycoguard 720 (18330),5.615,L,46,28/05/2019,7.93,8.191,Barley Spring,CF26,Barley Spring,2019,0.708
FH Rockcliffe FGrp,Variable Costs,Fungicides,Completed,Mycoguard 720 (18330),3.328,L,27.26,28/05/2019,4.7,8.191,Barley Spring,CF28.B/02,Barley Spring,2019,0.708
FH Rockcliffe FGrp,Variable Costs,Fungicides,Completed,Mycoguard 720 (18330),2.238,L,18.33,28/05/2019,3.16,8.191,Barley Spring,CF29,Barley Spring,2019,0.708
FH Rockcliffe FGrp,Variable Costs,Fungicides,Completed,Mycoguard 720 (18330),10.692,L,87.58,28/05/2019,15.1,8.191,Barley Spring,CF44,Barley Spring,2019,0.708
FH Rockcliffe FGrp,Variable Costs,Fungicides,Completed,Mycoguard 720 (18330),1.416,L,11.6,28/05/2019,2,8.191,Barley Spring,CF5.B/02,Barley Spring,2019,0.708
FH Rockcliffe FGrp,Variable Costs,Fungicides,Completed,Nebula XL (15555),9.099,L,170.99,29/04/2019,4.8,18.792,Wheat Winter,CF3,Wheat 1st Year,2019,1.896
FH Rockcliffe FGrp,Variable Costs,Fungicides,Completed,Nebula XL (15555),7.962,L,149.62,29/04/2019,4.2,18.792,Wheat Winter,CF4,Wheat 1st Year,2019,1.896
FH Rockcliffe FGrp,Variable Costs,Fungicides,Completed,Nebula XL (15555),24.17,L,454.19,29/04/2019,13.6,18.792,Wheat Winter,CF52,Wheat 1st Year,2019,1.777
FH Rockcliffe FGrp,Variable Costs,Fungicides,Completed,Nebula XL (15555),7.109,L,133.59,29/04/2019,3.75,18.792,Wheat Winter,CF7,Wheat 1st Year,2019,1.896
FH Rockcliffe FGrp,Variable Costs,Fungicides,Completed,Nebula XL (15555),17.094,L,321.22,01/05/2019,7.3,18.792,Wheat Winter,CF17,Wheat 1st Year,2019,2.342
FH Rockcliffe FGrp,Variable Costs,Fungicides,Completed,Nebula XL (15555),19.435,L,365.22,01/05/2019,8.3,18.792,Wheat Winter,CF8,Wheat 1st Year,2019,2.342
FH Rockcliffe FGrp,Variable Costs,Fungicides,Completed,Nebula XL (15555),44.655,L,839.14,01/05/2019,19.07,18.792,Wheat Winter,CF9,Wheat 1st Year,2019,2.342
FH Rockcliffe FGrp,Variable Costs,Fungicides,Completed,Priaxor EC (17371),10.788,L,398.91,24/05/2019,13.6,36.976,Wheat Winter,CF52,Wheat 1st Year,2019,0.793
FH Rockcliffe FGrp,Variable Costs,Fungicides,Completed,Priaxor EC (17371),6.584,L,243.45,24/05/2019,8.3,36.976,Wheat Winter,CF8,Wheat 1st Year,2019,0.793
FH Rockcliffe FGrp,Variable Costs,Fungicides,Completed,Priaxor EC (17371),15.128,L,559.36,24/05/2019,19.07,36.976,Wheat Winter,CF9,Wheat 1st Year,2019,0.793
FH Rockcliffe FGrp,Variable Costs,Fungicides,Completed,Priaxor EC (17371),6.372,L,235.6,28/05/2019,7.3,36.976,Wheat Winter,CF17,Wheat 1st Year,2019,0.873
FH Rockcliffe FGrp,Variable Costs,Fungicides,Completed,Priaxor EC (17371),4.19,L,154.91,28/05/2019,4.8,36.976,Wheat Winter,CF3,Wheat 1st Year,2019,0.873
FH Rockcliffe FGrp,Variable Costs,Fungicides,Completed,Priaxor EC (17371),3.666,L,135.55,28/05/2019,4.2,36.976,Wheat Winter,CF4,Wheat 1st Year,2019,0.873
FH Rockcliffe FGrp,Variable Costs,Fungicides,Completed,Priaxor EC (17371),3.273,L,121.02,28/05/2019,3.75,36.976,Wheat Winter,CF7,Wheat 1st Year,2019,0.873
FH Rockcliffe FGrp,Variable Costs,Fungicides,Completed,Recital (17909),7.327,L,420.19,29/04/2019,9.55,38,Rape Winter,CF16.A,Rape Winter,2019,0.767
FH Rockcliffe FGrp,Variable Costs,Fungicides,Completed,Recital (17909),12.046,L,690.78,29/04/2019,15.7,38,Rape Winter,CF18,Rape Winter,2019,0.767
FH Rockcliffe FGrp,Variable Costs,Fungicides,Completed,Recital (17909),2.532,L,145.2,29/04/2019,3.3,38,Rape Winter,CF21,Rape Winter,2019,0.767
FH Rockcliffe FGrp,Variable Costs,Fungicides,Completed,Recital (17909),5.095,L,292.15,29/04/2019,6.64,38,Rape Winter,CF43,Rape Winter,2019,0.767
FH Rockcliffe FGrp,Variable Costs,Fungicides,Completed,Resort (17861),13.278,L,73.83,24/05/2019,13.6,5.56,Wheat Winter,CF52,Wheat 1st Year,2019,0.976
FH Rockcliffe FGrp,Variable Costs,Fungicides,Completed,Resort (17861),8.103,L,45.06,24/05/2019,8.3,5.56,Wheat Winter,CF8,Wheat 1st Year,2019,0.976
FH Rockcliffe FGrp,Variable Costs,Fungicides,Completed,Resort (17861),18.619,L,103.52,24/05/2019,19.07,5.56,Wheat Winter,CF9,Wheat 1st Year,2019,0.976
FH Rockcliffe FGrp,Variable Costs,Fungicides,Completed,Resort (17861),7.282,L,40.49,28/05/2019,7.3,5.56,Wheat Winter,CF17,Wheat 1st Year,2019,0.998
FH Rockcliffe FGrp,Variable Costs,Fungicides,Completed,Resort (17861),4.788,L,26.62,28/05/2019,4.8,5.56,Wheat Winter,CF3,Wheat 1st Year,2019,0.998
FH Rockcliffe FGrp,Variable Costs,Fungicides,Completed,Resort (17861),4.19,L,23.29,28/05/2019,4.2,5.56,Wheat Winter,CF4,Wheat 1st Year,2019,0.998
FH Rockcliffe FGrp,Variable Costs,Fungicides,Completed,Resort (17861),3.741,L,20.8,28/05/2019,3.75,5.56,Wheat Winter,CF7,Wheat 1st Year,2019,0.998
FH Rockcliffe FGrp,Variable Costs,Fungicides,Completed,Tebucur 250 (13975),0.996,L,8.47,23/03/2019,3.3,8.5,Rape Winter,CF21,Rape Winter,2019,0.302
FH Rockcliffe FGrp,Variable Costs,Fungicides,Completed,Tebucur 250 (13975),2.004,L,17.03,23/03/2019,6.64,8.5,Rape Winter,CF43,Rape Winter,2019,0.302
,,SUB TOTALS FOR Fungicides,,,,,19483.83,,,,,,,,
FH Rockcliffe FGrp,Variable Costs,Growth Regulators,Completed,Agrovista 3 See 750 (15975),10.717,L,20.6,11/04/2019,8.3,1.922,Barley Winter,CF42,Barley Winter,2019,1.291
FH Rockcliffe FGrp,Variable Costs,Growth Regulators,Completed,Agrovista 3 See 750 (15975),9.891,L,19.01,11/04/2019,7.66,1.922,Barley Winter,CF53.B/02,Barley Winter,2019,1.291
FH Rockcliffe FGrp,Variable Costs,Growth Regulators,Completed,Agrovista 3 See 750 (15975),8.78,L,16.88,11/04/2019,6.8,1.922,Barley Winter,CF54.B/02,Barley Winter,2019,1.291
FH Rockcliffe FGrp,Variable Costs,Growth Regulators,Completed,Agrovista 3 See 750 (15975),23.112,L,44.43,11/04/2019,17.9,1.922,Barley Winter,CF55,Barley Winter,2019,1.291
FH Rockcliffe FGrp,Variable Costs,Growth Regulators,Completed,Agrovista 3 See 750 (15975),5.647,L,10.82,29/04/2019,4.8,1.916,Wheat Winter,CF3,Wheat 1st Year,2019,1.176
FH Rockcliffe FGrp,Variable Costs,Growth Regulators,Completed,Agrovista 3 See 750 (15975),4.941,L,9.47,29/04/2019,4.2,1.916,Wheat Winter,CF4,Wheat 1st Year,2019,1.176
FH Rockcliffe FGrp,Variable Costs,Growth Regulators,Completed,Agrovista 3 See 750 (15975),15,L,28.75,29/04/2019,13.6,1.916,Wheat Winter,CF52,Wheat 1st Year,2019,1.103
FH Rockcliffe FGrp,Variable Costs,Growth Regulators,Completed,Agrovista 3 See 750 (15975),4.412,L,8.45,29/04/2019,3.75,1.916,Wheat Winter,CF7,Wheat 1st Year,2019,1.176
FH Rockcliffe FGrp,Variable Costs,Growth Regulators,Completed,Agrovista 3 See 750 (15975),8.949,L,17.15,01/05/2019,7.3,1.916,Wheat Winter,CF17,Wheat 1st Year,2019,1.226
FH Rockcliffe FGrp,Variable Costs,Growth Regulators,Completed,Agrovista 3 See 750 (15975),10.175,L,19.5,01/05/2019,8.3,1.916,Wheat Winter,CF8,Wheat 1st Year,2019,1.226
FH Rockcliffe FGrp,Variable Costs,Growth Regulators,Completed,Agrovista 3 See 750 (15975),23.377,L,44.8,01/05/2019,19.07,1.916,Wheat Winter,CF9,Wheat 1st Year,2019,1.226
FH Rockcliffe FGrp,Variable Costs,Growth Regulators,Completed,Canopy (16314),0.194,L,3.42,23/03/2019,0.54,15.822,Arable Stewardship,CF53.A,Arable Stewardship,2019,0.36
FH Rockcliffe FGrp,Variable Costs,Growth Regulators,Completed,Canopy (16314),0,L,0,23/03/2019,0,0,Arable Stewardship,CF54.A,Arable Stewardship,2019,0
FH Rockcliffe FGrp,Variable Costs,Growth Regulators,Completed,Canopy (16314),2.988,L,52.52,23/03/2019,8.3,15.822,Barley Winter,CF42,Barley Winter,2019,0.36
FH Rockcliffe FGrp,Variable Costs,Growth Regulators,Completed,Canopy (16314),2.758,L,48.47,23/03/2019,7.66,15.822,Barley Winter,CF53.B/02,Barley Winter,2019,0.36
FH Rockcliffe FGrp,Variable Costs,Growth Regulators,Completed,Canopy (16314),2.628,L,46.19,23/03/2019,7.3,15.822,Barley Winter,CF54.B/02,Barley Winter,2019,0.36
FH Rockcliffe FGrp,Variable Costs,Growth Regulators,Completed,Canopy (16314),6.444,L,113.27,23/03/2019,17.9,15.822,Barley Winter,CF55,Barley Winter,2019,0.36
FH Rockcliffe FGrp,Variable Costs,Growth Regulators,Completed,Canopy (16314),5,L,87.89,23/03/2019,13.6,15.822,Wheat Winter,CF52,Wheat 1st Year,2019,0.368
FH Rockcliffe FGrp,Variable Costs,Growth Regulators,Completed,Canopy (16314),3.079,L,54.12,26/03/2019,7.3,15.822,Wheat Winter,CF17,Wheat 1st Year,2019,0.422
FH Rockcliffe FGrp,Variable Costs,Growth Regulators,Completed,Canopy (16314),2.024,L,35.59,26/03/2019,4.8,15.822,Wheat Winter,CF3,Wheat 1st Year,2019,0.422
FH Rockcliffe FGrp,Variable Costs,Growth Regulators,Completed,Canopy (16314),1.771,L,31.14,26/03/2019,4.2,15.822,Wheat Winter,CF4,Wheat 1st Year,2019,0.422
FH Rockcliffe FGrp,Variable Costs,Growth Regulators,Completed,Canopy (16314),1.582,L,27.8,26/03/2019,3.75,15.822,Wheat Winter,CF7,Wheat 1st Year,2019,0.422
FH Rockcliffe FGrp,Variable Costs,Growth Regulators,Completed,Canopy (16314),3.501,L,61.53,26/03/2019,8.3,15.822,Wheat Winter,CF8,Wheat 1st Year,2019,0.422
FH Rockcliffe FGrp,Variable Costs,Growth Regulators,Completed,Canopy (16314),8.043,L,141.38,26/03/2019,19.07,15.822,Wheat Winter,CF9,Wheat 1st Year,2019,0.422
FH Rockcliffe FGrp,Variable Costs,Growth Regulators,Completed,Canopy (16314),1.487,L,23.86,30/04/2019,4.2,16.047,Barley Spring,CF10,Barley Spring,2019,0.354
FH Rockcliffe FGrp,Variable Costs,Growth Regulators,Completed,Canopy (16314),4.567,L,73.29,30/04/2019,12.9,16.047,Barley Spring,CF16.B/02,Barley Spring,2019,0.354
FH Rockcliffe FGrp,Variable Costs,Growth Regulators,Completed,Canopy (16314),0,L,0,30/04/2019,0,0,Barley Spring,CF16.C/03,Barley Spring,2019,0
FH Rockcliffe FGrp,Variable Costs,Growth Regulators,Completed,Canopy (16314),2.301,L,36.93,30/04/2019,6.5,16.047,Barley Spring,CF2.B/02,Barley Spring,2019,0.354
FH Rockcliffe FGrp,Variable Costs,Growth Regulators,Completed,Canopy (16314),2.808,L,45.05,30/04/2019,7.93,16.047,Barley Spring,CF26,Barley Spring,2019,0.354
FH Rockcliffe FGrp,Variable Costs,Growth Regulators,Completed,Canopy (16314),1.664,L,26.7,30/04/2019,4.7,16.047,Barley Spring,CF28.B/02,Barley Spring,2019,0.354
FH Rockcliffe FGrp,Variable Costs,Growth Regulators,Completed,Canopy (16314),1.119,L,17.95,30/04/2019,3.16,16.047,Barley Spring,CF29,Barley Spring,2019,0.354
FH Rockcliffe FGrp,Variable Costs,Growth Regulators,Completed,Canopy (16314),5.346,L,85.79,30/04/2019,15.1,16.047,Barley Spring,CF44,Barley Spring,2019,0.354
FH Rockcliffe FGrp,Variable Costs,Growth Regulators,Completed,Canopy (16314),0.708,L,11.36,30/04/2019,2,16.047,Barley Spring,CF5.B/02,Barley Spring,2019,0.354
FH Rockcliffe FGrp,Variable Costs,Growth Regulators,Completed,Optimus (18817),1.735,L,59.64,11/04/2019,8.3,34.37,Barley Winter,CF42,Barley Winter,2019,0.209
FH Rockcliffe FGrp,Variable Costs,Growth Regulators,Completed,Optimus (18817),1.601,L,55.04,11/04/2019,7.66,34.37,Barley Winter,CF53.B/02,Barley Winter,2019,0.209
FH Rockcliffe FGrp,Variable Costs,Growth Regulators,Completed,Optimus (18817),1.422,L,48.86,11/04/2019,6.8,34.37,Barley Winter,CF54.B/02,Barley Winter,2019,0.209
FH Rockcliffe FGrp,Variable Costs,Growth Regulators,Completed,Optimus (18817),3.742,L,128.61,11/04/2019,17.9,34.37,Barley Winter,CF55,Barley Winter,2019,0.209
FH Rockcliffe FGrp,Variable Costs,Growth Regulators,Completed,Optimus (18817),0.847,L,29.11,29/04/2019,4.8,34.37,Wheat Winter,CF3,Wheat 1st Year,2019,0.176
FH Rockcliffe FGrp,Variable Costs,Growth Regulators,Completed,Optimus (18817),0.741,L,25.47,29/04/2019,4.2,34.37,Wheat Winter,CF4,Wheat 1st Year,2019,0.176
FH Rockcliffe FGrp,Variable Costs,Growth Regulators,Completed,Optimus (18817),2.75,L,94.52,29/04/2019,13.6,34.37,Wheat Winter,CF52,Wheat 1st Year,2019,0.202
FH Rockcliffe FGrp,Variable Costs,Growth Regulators,Completed,Optimus (18817),0.662,L,22.74,29/04/2019,3.75,34.37,Wheat Winter,CF7,Wheat 1st Year,2019,0.176
FH Rockcliffe FGrp,Variable Costs,Growth Regulators,Completed,Optimus (18817),1.474,L,50.66,01/05/2019,7.3,34.37,Wheat Winter,CF17,Wheat 1st Year,2019,0.202
FH Rockcliffe FGrp,Variable Costs,Growth Regulators,Completed,Optimus (18817),1.676,L,57.6,01/05/2019,8.3,34.37,Wheat Winter,CF8,Wheat 1st Year,2019,0.202
FH Rockcliffe FGrp,Variable Costs,Growth Regulators,Completed,Optimus (18817),3.85,L,132.33,01/05/2019,19.07,34.37,Wheat Winter,CF9,Wheat 1st Year,2019,0.202
,,SUB TOTALS FOR Growth Regulators,,,,,1968.72,,,,,,,,
FH Rockcliffe FGrp,Variable Costs,Herbicides,Completed,Ally Max SX (18768),91,g,39.54,23/03/2019,13.6,0.435,Wheat Winter,CF52,Wheat 1st Year,2019,6.691
FH Rockcliffe FGrp,Variable Costs,Herbicides,Completed,Anthem (15761),1.729,L,9.59,27/02/2019,0.78,5.548,Arable Stewardship,CF28.A,Arable Stewardship,2019,2.207
FH Rockcliffe FGrp,Variable Costs,Herbicides,Completed,Anthem (15761),2.805,L,15.56,27/02/2019,1.27,5.548,Arable Stewardship,CF5.A,Arable Stewardship,2019,2.207
FH Rockcliffe FGrp,Variable Costs,Herbicides,Completed,Anthem (15761),9.271,L,51.43,27/02/2019,4.2,5.548,Barley Spring,CF10,Barley Spring,2019,2.207
FH Rockcliffe FGrp,Variable Costs,Herbicides,Completed,Anthem (15761),28.474,L,157.97,27/02/2019,12.9,5.548,Barley Spring,CF16.B/02,Barley Spring,2019,2.207
FH Rockcliffe FGrp,Variable Costs,Herbicides,Completed,Anthem (15761),0,L,0,27/02/2019,0,0,Barley Spring,CF16.C/03,Barley Spring,2019,0
FH Rockcliffe FGrp,Variable Costs,Herbicides,Completed,Anthem (15761),14.348,L,79.6,27/02/2019,6.5,5.548,Barley Spring,CF2.B/02,Barley Spring,2019,2.207
FH Rockcliffe FGrp,Variable Costs,Herbicides,Completed,Anthem (15761),17.504,L,97.11,27/02/2019,7.93,5.548,Barley Spring,CF26,Barley Spring,2019,2.207
FH Rockcliffe FGrp,Variable Costs,Herbicides,Completed,Anthem (15761),8.645,L,47.96,27/02/2019,3.92,5.548,Barley Spring,CF28.B/02,Barley Spring,2019,2.207
FH Rockcliffe FGrp,Variable Costs,Herbicides,Completed,Anthem (15761),7.726,L,42.86,27/02/2019,3.5,5.548,Barley Spring,CF29,Barley Spring,2019,2.207
FH Rockcliffe FGrp,Variable Costs,Herbicides,Completed,Anthem (15761),33.33,L,184.91,27/02/2019,15.1,5.548,Barley Spring,CF44,Barley Spring,2019,2.207
FH Rockcliffe FGrp,Variable Costs,Herbicides,Completed,Anthem (15761),1.169,L,6.48,27/02/2019,0.53,5.548,Barley Spring,CF5.B/02,Barley Spring,2019,2.207
FH Rockcliffe FGrp,Variable Costs,Herbicides,Completed,Aramo (10280),0,L,18.08,19/11/2018,9.55,22.016,Rape Winter,CF16.A,Rape Winter,2019,0
FH Rockcliffe FGrp,Variable Costs,Herbicides,Completed,Aramo (10280),0,L,29.46,19/11/2018,15.56,22.016,Rape Winter,CF18,Rape Winter,2019,0
FH Rockcliffe FGrp,Variable Costs,Herbicides,Completed,Aramo (10280),0,L,5.93,19/11/2018,3.13,22.016,Rape Winter,CF21,Rape Winter,2019,0
FH Rockcliffe FGrp,Variable Costs,Herbicides,Completed,Aramo (10280),0,L,12.57,19/11/2018,6.64,22.016,Rape Winter,CF43,Rape Winter,2019,0
FH Rockcliffe FGrp,Variable Costs,Herbicides,Completed,Astrokerb (16184),16.089,L,376.33,10/12/2018,9.55,23,Rape Winter,CF16.A,Rape Winter,2019,1.685
FH Rockcliffe FGrp,Variable Costs,Herbicides,Completed,Astrokerb (16184),26.451,L,618.68,10/12/2018,15.7,23,Rape Winter,CF18,Rape Winter,2019,1.685
FH Rockcliffe FGrp,Variable Costs,Herbicides,Completed,Astrokerb (16184),5.273,L,123.34,10/12/2018,3.13,23,Rape Winter,CF21,Rape Winter,2019,1.685
FH Rockcliffe FGrp,Variable Costs,Herbicides,Completed,Astrokerb (16184),11.187,L,261.66,10/12/2018,6.64,23,Rape Winter,CF43,Rape Winter,2019,1.685
